Labelz,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll
0.0,-2.06535553923077,9.77667660029586,-1.28204924056213,-0.0580322,0.017104227,-0.008246681,71.0595,-166.59627,11.526899
0.0,-2.0918109122918302,9.756732536776367,-1.26074940642347,-0.056199603,0.013744468,-0.008552114,70.58978,-165.43918,11.17066
0.0,-2.14740343885805,9.72893617674465,-1.21442230095163,-0.053450707,0.01282817,0.002443461,70.14746,-164.30112,10.809478
0.0,-2.20470437377235,9.6989264518876,-1.16259396721544,-0.04153884,0.0061086523,-0.00061086525,69.75168000000001,-163.20459,10.422204
0.0,-2.23066475980698,9.66863960592298,-1.08903944975873,-0.038789943,0.0061086523,0.0021380284,69.38199,-162.124,10.034563
0.0,-2.2574515288106696,9.63738865512348,-1.01314351101334,-0.051618114000000014,0.0021380284,-0.002443461,69.05383,-161.07362,9.623076
0.0,-2.2472705051846003,9.59998534534564,-0.9412851811763552,-0.049480084,-0.0012217305,-0.005497787,68.74695,-160.04373,9.211407
0.0,-2.23318177604085,9.56241510673606,-0.870841486419874,-0.05222898,-0.019547688,-0.0030543262,68.46213,-159.02428999999995,8.794624
0.0,-2.20972572442244,9.553319306930687,-0.83590825120462,-0.04886922,-0.03145956,-0.004886922,68.211754,-158.0339,8.364938
0.0,-2.18537382632013,9.54844933415842,-0.806685953139439,-0.058948494,-0.03573562,-0.005497787,67.98186,-157.05324,7.9343796000000015
0.0,-2.16323551374663,9.531855472237199,-0.7801199510889492,-0.05131268,-0.04062254,-0.008552114,67.761955,-156.09036,7.5149484
0.0,-2.14148765929919,9.51445682533693,-0.7540224985013481,-0.060170225999999986,-0.043676864,-0.016493361,67.55870999999999,-155.13379,7.095569
0.0,-2.12453349690856,9.5245619797158,-0.7137073907256751,-0.05375614,-0.04062254,-0.009162978,67.37066,-154.19576999999995,6.6877837
0.0,-2.1090822198503103,9.545164112702027,-0.667353559550927,-0.056505036,-0.039095376,-0.01160644,67.19591,-153.26623999999995,6.278347
0.0,-2.08201057834939,9.535633272618927,-0.602730141622803,-0.06597344599999999,-0.026572637000000003,-0.008246681,67.03554,-152.35065,5.877203
0.0,-2.0539563250968302,9.52160590187705,-0.5372703963849439,-0.058337633,-0.02565634,-0.013439035,66.890495,-151.45311,5.474294
0.0,-2.0770149929608603,9.52328584094624,-0.463688203700356,-0.06261369,-0.02565634,-0.016493361,66.75933,-150.55826000000005,5.081903
0.0,-2.10964104410039,9.527946788825847,-0.389114526871815,-0.062308256,-0.017715093,-0.018325957,66.642044,-149.68126,4.693694
0.0,-2.1093074691454,9.525339459736319,-0.337660783276107,-0.05497787,-0.010079277,-0.025350908,66.540665,-148.81956,4.3042120000000015
0.0,-2.10040376113061,9.52088751275728,-0.293142215310633,-0.046731193,-0.01282817,-0.025350908,66.45648,-147.97258,3.9180489
0.0,-2.10564576305864,9.526005935675538,-0.274397409560837,-0.05955936,-0.0027488936,-0.03268129,66.39195,-147.1339,3.530408
0.0,-2.11795879163007,9.53585630710411,-0.26947219041798,-0.058948494,-0.0036651916,-0.02107485,66.34827,-146.31519,3.1464517000000005
0.0,-2.13019760061999,9.545647303177473,-0.264576659154224,-0.05131268,-0.004581489,-0.021685716,66.312256,-145.50543000000005,2.7688963
0.0,-2.14263680247998,9.5555986127099,-0.259600970616895,-0.05467244,0.0015271631,-0.022602014,66.29135,-144.70612,2.3987916
0.0,-2.14897641333598,9.55388170172653,-0.273660243035324,-0.050701816,-0.0061086523,-0.021991149,66.28613,-143.9242,2.0299077000000003
0.0,-2.15376101226434,9.54909750248065,-0.292798663728914,-0.052534413,-0.005497787,-0.02321288,66.29052,-143.15268,1.6685419
0.0,-2.1658372193491,9.551761898605198,-0.311621853494906,-0.052534413,-0.0076358155,-0.022602014,66.31696,-142.39494,1.2980040000000002
0.0,-2.18015552533386,9.55653426857256,-0.330712938108616,-0.04917465,-0.00580322,-0.029321533,66.35205,-141.65028,0.9325685
0.0,-2.18701948150808,9.55414562836625,-0.37377056588868895,-0.040317107000000005,0.0012217305,-0.020463986,66.40182,-140.9227,0.57604736
0.0,-2.1916942647581203,9.54947099155709,-0.42519322068999,-0.043676864,0.0009162979,-0.021380283,66.459335,-140.2049,0.22127137
0.0,-2.19632536713087,9.54484003425688,-0.476135385476248,-0.04520403,-0.00580322,-0.023823744,66.53017,-139.50398,-0.12919655
0.0,-2.20098342153428,9.5401821257703,-0.527374022824979,-0.03604105,-0.004581489,-0.01740966,66.610916,-138.81741,-0.47024673
0.0,-2.20851543173262,9.54142497694967,-0.583901936803688,-0.03390302,-0.0030543262,-0.015577064,66.694115,-138.13577,-0.80997294
0.0,-2.21767832854399,9.54600652103342,-0.643460813916635,-0.03940081,-0.013744468,-0.02565634,66.78766999999999,-137.4671,-1.1467493999999998
0.0,-2.2205131646725897,9.549382926227473,-0.695191184858263,-0.032375857,-0.009773844,-0.022602014,66.89171999999999,-136.82981999999998,-1.4656348
0.0,-2.21812407565904,9.551771815667973,-0.740583901062404,-0.03481932,-0.009773844,-0.02321288,67.004005,-136.20029,-1.7836012
0.0,-2.21575115162588,9.55414454147843,-0.785669482470337,-0.043676864,-0.016187929,-0.017715093,67.119125,-135.5841,-2.098809
0.0,-2.21333686426054,9.556558627165769,-0.831540967621506,-0.036957346,-0.020158553,-0.020463986,67.23989,-134.98401,-2.4083693
0.0,-2.21473233118032,9.56263296635909,-0.907114337966167,-0.03848451,-0.023518313,-0.016798794,67.37189000000001,-134.39084,-2.7098117000000004
0.0,-2.21923261714725,9.571633726259133,-1.00612072322184,-0.05955936,-0.027183503,-0.018325957,67.51049,-133.80594,-3.0068421
0.0,-2.22081800135199,9.57780821955685,-1.08605316890433,-0.05589417,-0.028710667,-0.01863139,67.65204,-133.24829,-3.29395
0.0,-2.21857013730166,9.58005613055112,-1.13775404206178,-0.05681047,-0.029626964,-0.024129177,67.799644,-132.69516000000002,-3.5761738
0.0,-2.2163276681250603,9.582298646559009,-1.1893308331236498,-0.05772676700000001,-0.029932396,-0.023823744,67.950264,-132.16522,-3.8496685
0.0,-2.21408654766689,9.584539813820301,-1.24087660366163,-0.06811147,-0.034208454,-0.024740042,68.10664,-131.64383,-4.118484
0.0,-2.21593848309828,9.58730804007164,-1.28606408162077,-0.0720821,-0.044898596,-0.025350908,68.28128000000001,-131.1425,-4.3817735
0.0,-2.23762617255429,9.592730075666,-1.30232996194314,-0.06352998,-0.037873644,-0.027794369,68.45756999999999,-130.65233999999998,-4.636177
0.0,-2.25576396735143,9.59769897725606,-1.30159384714784,-0.06169739,-0.040011674,-0.027183503,68.63149,-130.17833000000002,-4.884333
0.0,-2.26911738510638,9.60214974468085,-1.2748869651595702,-0.063224554,-0.032070424,-0.026572637000000003,68.80611999999999,-129.71628,-5.123032599999998
0.0,-2.28895569088128,9.608301532594153,-1.2407393112598,-0.05955936,-0.036651913,-0.019242255,68.99143000000001,-129.2676,-5.3591766
0.0,-2.3182518887019703,9.616672024660678,-1.19888768124642,-0.0720821,-0.04734206,-0.025045475,69.17834,-128.82428000000002,-5.5910645
0.0,-2.34808326062334,9.63057586874447,-1.15585116562777,-0.07574729,-0.04734206,-0.024740042,69.373535,-128.38959,-5.8155410000000005
0.0,-2.36220694561007,9.67765481870023,-1.1323116906498898,-0.08032878,-0.052839845,-0.023823744,69.57517,-127.96076,-6.0375037
0.0,-2.37624392560276,9.72285045952928,-1.10692384382893,-0.08246681,-0.05497787,-0.020463986,69.78639,-127.53398,-6.2588143
0.0,-2.39002088358209,9.75040447139303,-1.0610006026119398,-0.07574729,-0.05222898,-0.019242255,70.00059499999999,-127.117546,-6.474
0.0,-2.4063740775786804,9.779866614959438,-1.00995054145493,-0.07666359,-0.055588737,-0.021685716,70.22379000000001,-126.69959,-6.687184299999998
0.0,-2.4379159603637297,9.80352310938754,-0.946866734715164,-0.0888809,-0.06688975,-0.014660766,70.45264399999998,-126.28869,-6.892395
0.0,-2.47221041542302,9.82924404020683,-0.87827777983418,-0.106901415,-0.07299839999999999,-0.01863139,70.68029,-125.8732,-7.1007586
0.0,-2.50019589201676,9.839341247555598,-0.8064644609970991,-0.11026118,-0.07666359,-0.02076942,70.91396,-125.466934,-7.3022523
0.0,-2.52534438154078,9.844370525303539,-0.7360486378102501,-0.11362094,-0.074830994,-0.0143553335,71.15084,-125.064285,-7.496583
0.0,-2.55591354270218,9.86222981664373,-0.651836849052052,-0.12095132,-0.081855945,-0.013133603,71.40058,-124.65634,-7.696724400000001
0.0,-2.5869860469521604,9.88165010645188,-0.5663875090050999,-0.119729586,-0.06780604,-0.0027488936,71.6491,-124.25763,-7.8833410000000015
0.0,-2.60877511917728,9.91420094602742,-0.466660462308665,-0.13561209,-0.07147124,-0.0015271631,71.910416,-123.85147,-8.072716
0.0,-2.61957660963727,9.97360925634542,-0.326241007377225,-0.1518,-0.076358154,0.0061086523,72.17255,-123.452965,-8.250164999999999
0.0,-2.63758693135183,10.009793324416599,-0.219786880239982,-0.14874569,-0.07788532,0.008857545999999999,72.44581600000002,-123.04809,-8.431678999999999
0.0,-2.67443399616909,10.041376632760901,-0.0881901212417437,-0.16279559,-0.08704830000000001,0.011911872,72.72419000000002,-122.64218,-8.607285000000001
0.0,-2.6989575024591805,10.092396151234599,0.0342682628036639,-0.18600847,-0.09590584,0.026572637000000003,73.01562,-122.22028,-8.780467
0.0,-2.71321681602947,10.1589397469136,0.14834324782955,-0.19547687,-0.110872045,0.028405234,73.30979,-121.808136,-8.952424
0.0,-2.72997750001903,10.2278390409095,0.223983021261536,-0.22449298,-0.13622294,0.032375857,73.62379,-121.37577,-9.131507
0.0,-2.74822549270288,10.2962693111978,0.265040926201123,-0.25411993,-0.16584991,0.038789943,73.94335,-120.94972,-9.306118
0.0,-2.76857394986579,10.364735949597401,0.301939322910826,-0.2779437,-0.20311269,0.041233405,74.28256999999998,-120.50538,-9.483247
0.0,-2.7923993221692003,10.436212066507599,0.33529487398946195,-0.3213151,-0.22235495,0.050396383,74.6264,-120.056595,-9.652317
0.0,-2.8079667986874903,10.4946896316344,0.350416817541675,-0.36071593,-0.25625798,0.04734206,74.9847,-119.599075,-9.82447
0.0,-2.8125533021651696,10.535968498179699,0.34124370522322306,-0.36926803,-0.30085114,0.043676864,75.35131,-119.14805,-9.9919815
0.0,-2.81052665091877,10.55984843981,0.333503451108791,-0.4089743,-0.3475823,0.04184427,75.73093399999998,-118.67919,-10.162349
0.0,-2.7954385940175404,10.549789752714599,0.32847408130298605,-0.45051312,-0.40042216,0.034513887,76.12176,-118.2198,-10.334712
0.0,-2.77085235117953,10.5380650983107,0.333610618586565,-0.47800204,-0.46120325,0.028710667,76.5243,-117.761185,-10.505041
0.0,-2.73019402954818,10.5228181746301,0.353939790015994,-0.52564955,-0.51159966,0.025045475,76.93658,-117.29851,-10.674756
0.0,-2.69623080751206,10.4993278064389,0.35991708653933296,-0.5635232,-0.5687156,0.023823744,77.36171999999998,-116.842155,-10.843119
0.0,-2.66311791598897,10.461484699419099,0.350456250510978,-0.6252206,-0.6065891999999999,0.03176499,77.794975,-116.37816,-11.006349
0.0,-2.63676592368211,10.4129886932172,0.341548651841053,-0.6771441,-0.64873886,0.050396383,78.24476999999997,-115.9141,-11.161562
0.0,-2.61941888156281,10.3435999813317,0.332875130781403,-0.7370089,-0.66920286,0.058337633,78.69781,-115.444374,-11.311909
0.0,-2.5990812370964504,10.2699960150254,0.33077610884873104,-0.81061816,-0.6988298000000001,0.06719518,79.1635,-114.9705,-11.452182
0.0,-2.55498799195939,10.1524144031472,0.36997003404264,-0.86101454,-0.7144069000000001,0.073303826,79.63082,-114.4988,-11.584554
0.0,-2.50628495688189,10.0361374377953,0.40133908340157504,-0.91507614,-0.729984,0.07819075,80.102715,-114.02436000000002,-11.7098
0.0,-2.4358902508346496,9.925516892913393,0.396310886362205,-0.9941832,-0.7305948,0.08674286,80.57505,-113.54223,-11.825479
0.0,-2.37116031904386,9.81802776590281,0.399993443877914,-1.0641272,-0.7089091,0.09865474,81.04177,-113.05799,-11.927902
0.0,-2.31876876679178,9.71324515873173,0.428570624809364,-1.144456,-0.67164636,0.116675265,81.50518000000002,-112.562706,-12.018419
0.0,-2.26889146041479,9.60194808701533,0.466269893724076,-1.2131784,-0.64873886,0.12461651,81.95983000000003,-112.06515,-12.088562
0.0,-2.22501434517583,9.46544145536519,0.5345232400931771,-1.3051136,-0.65026605,0.13775012,82.412674,-111.5528,-12.1456585
0.0,-2.1801099530974297,9.32718082376846,0.618402219728417,-1.4040737,-0.6469063,0.15088372,82.85705,-111.0341,-12.188387
0.0,-2.12534402228169,9.162882459460803,0.7627852114223409,-1.5042557,-0.6545420999999999,0.13958271,83.30366500000002,-110.510544,-12.230271
0.0,-2.0693889222888,9.032806631416019,0.9104995558218492,-1.6212363,-0.6536258,0.14569137,83.75218000000002,-109.96902,-12.259935
0.0,-1.98865259286998,8.95681949201119,1.12421330481326,-1.6771306,-0.67347896,0.14813483,84.20751,-109.43803,-12.290788
0.0,-1.89152698834764,8.9292517622263,1.3809530832642,-1.8035797,-0.6963864000000001,0.14446963,84.66583,-108.871414,-12.3215065
0.0,-1.73925600093566,9.07690852985434,1.7823946853670298,-1.9324722,-0.6939429,0.14813483,85.12378000000002,-108.31077,-12.343715
0.0,-1.5852371365257298,9.24920944727458,2.17625258364748,-2.0479257,-0.6658430999999999,0.16218472,85.59201,-107.711586,-12.348224
0.0,-1.42433806403464,9.56125644187468,2.51755369124809,-2.1542163,-0.6270532,0.17043139999999998,86.05677,-107.11398,-12.346942
0.0,-1.26585995431001,9.907382492848859,2.87829865129494,-2.223244,-0.55924714,0.20586158,86.54545999999998,-106.44605,-12.29924
0.0,-1.11766558519521,10.407538289138,3.32751273142636,-2.2660046,-0.5039638,0.24098633,87.02709,-105.795746,-12.24272
0.0,-0.967253344807543,10.922240736182001,3.7656582110890096,-2.2956316,-0.48991394,0.2678644,87.53314,-105.095856,-12.1383
0.0,-0.806431581994637,11.5242911050082,4.10379629945506,-2.289523,-0.50732356,0.3100141,88.03397,-104.42803,-12.014749
0.0,-0.6456098191817321,12.1263414738344,4.44193438782112,-2.2736404,-0.59437186,0.36010507,88.59583,-103.71463,-11.843455
0.0,-0.284627738713852,13.042097518908,4.90149489803842,-2.2143865000000003,-0.76144356,0.43799037,89.18426,-103.05032,-11.652588
0.0,0.121827821922144,14.024365236198197,5.385370525763401,-2.0857995,-1.022283,0.6032294,89.8241,-102.42108,-11.424498
0.0,0.5640897594422161,14.7827037173892,4.80862629008709,-1.8768835,-1.3906348,0.7968736999999999,90.587425,-101.767456,-11.120229
0.0,1.00879697758587,15.486823643507199,4.02112401481554,-1.6756034,-1.6178766000000002,0.99112886,91.377014,-101.14846,-10.769988
0.0,1.36304064640115,15.9798741357006,3.66020601691939,-1.5030339,-1.7693712,1.183246,92.30392,-100.460625,-10.286616
0.0,1.68536178507678,16.4034960800384,3.42997665962572,-1.3796391,-2.0735822,1.3814718,93.32235,-99.805954,-9.756978
0.0,1.71617236088902,16.4610272973248,2.97420400782219,-1.25319,-2.3429737,1.5958854,94.26921,-99.11473,-9.111196
0.0,1.6249242841928602,16.364976795849902,2.43151822316143,-1.180497,-2.4193318,1.7782288,95.231636,-81.55441,-8.434703
0.0,1.0800394981166102,15.628339613424801,1.89846939203332,-1.1972959,-2.430022,1.8438967,96.184006,-82.23356,-7.6933026
0.0,0.3847943124017639,14.6781713571779,1.38862293154336,-1.2434162,-2.3832908,1.8399261,97.12589,-82.86383000000002,-6.940202
0.0,-0.363658422801879,13.6493681108041,0.96566004538086,-1.3185526,-2.1044307,1.8020525,97.94149,-83.42029000000002,-6.2128167
0.0,-1.2407446503343502,12.4408244224924,0.53221623473151,-1.4034628999999998,-1.6230688999999998,1.7256943,98.67591,-83.87215,-5.518863
0.0,-1.88347923298056,11.649729509616401,0.534594746754859,-1.5008959,-1.0384709,1.6447546000000002,99.25457,-84.14842,-4.9694033
0.0,-2.6425564311794,10.7836038039076,0.7681569522051491,-1.6511686999999995,-0.47586402,1.5735888,99.697464,-84.31130999999998,-4.4579897000000015
0.0,-3.0781380038860897,10.0722841812519,0.997490765529516,-1.7980819,-0.0036651916,1.5234979,100.00992,-84.31498,-4.122319999999998
0.0,-3.26018736700287,9.47343724977751,1.2274478031246898,-1.9294178,0.47158796,1.4871514,100.1595,-84.236496,-3.8211706
0.0,-3.19843927865399,9.01628498023863,1.5997267263236397,-2.0317378,0.8500190000000001,1.4312572,100.1376,-83.98988,-3.626993
0.0,-2.9311669620059706,8.66883157792692,2.09863481506339,-2.1316142000000005,1.0803152,1.352761,100.023094,-83.677025,-3.4636383
0.0,-2.49141219578536,8.46611832840393,2.6251983446920897,-2.2311852,1.176221,1.278541,99.81877,-83.262276,-3.3395903
0.0,-1.7759529402661898,8.491489210837651,3.1985806055983903,-2.3075435,1.1863003,1.2180653,99.57469,-82.80513,-3.244923
0.0,-1.11607509168682,8.625655961663233,3.61441560023592,-2.3854287,1.1618657,1.1866057,99.34361,-82.24523,-3.1289177
0.0,-0.510211397581834,8.86987960041286,3.8727295716897694,-2.4220808,1.1074986,1.178359,99.119484,-81.662605,-3.0299828
0.0,0.0593899114108173,9.15192413929211,4.04620270431497,-2.3903158,0.98899084,1.169807,98.9666,-81.02136999999998,-2.844701
0.0,0.573246817814675,9.470706209186721,4.11757166872142,-2.302962,0.8671232,1.1630874,98.833534,-80.37745,-2.66571
0.0,0.976171293924175,9.786896135401278,4.1179023157459405,-2.200642,0.76174897,1.1722503999999998,98.799324,-79.743065,-2.4009707
0.0,1.30233341860167,10.163669068439198,4.016679642067951,-2.0928242,0.70005155,1.2183707,98.79067,-79.1312,-2.131457
0.0,1.41372422077213,10.414053709110801,3.92065875742358,-2.0143282,0.66859204,1.2434162,98.85542,-78.55416,-1.7993727
0.0,1.42814079560341,10.726412245037698,3.7668823941048,-1.9734001,0.68936145,1.2641857,98.925224,-77.99405,-1.4652505
0.0,1.36252703034015,10.918811417978,3.6630559596155696,-1.9868392,0.7144069000000001,1.2819008,98.94799,-77.43448000000002,-1.0750171
0.0,1.1752482931310702,10.9462181438801,3.62651378560256,-2.006387,0.799928,1.2895365,98.95071,-76.880844,-0.69857144
0.0,0.974127536479462,10.9138330818469,3.63854140797065,-2.0427334,0.89552844,1.2953397,98.89887,-76.33201600000002,-0.32210657
0.0,0.729899897951279,10.7331045762919,3.77042432461523,-2.0949624,0.9505063,1.2901474,98.83845,-75.77349,0.0386435
0.0,0.501296766706714,10.5177230310954,3.8461133296113097,-2.1276436000000003,1.0002918,1.2654073,98.751366,-75.22399999999998,0.35429785
0.0,0.290177729874811,10.2084090036345,3.8019255528117104,-2.1169536,1.0546589,1.244638,98.652954,-74.67817,0.65463835
0.0,0.059327976534731,9.8434363202704,3.74822156894288,-2.119397,1.1368201999999998,1.2299771000000002,98.55812,-74.11596,0.9070427
0.0,-0.23228283602527694,9.33311725492309,3.67045874107965,-2.115121,1.2000448,1.205848,98.46199,-73.56924000000002,1.1392139
0.0,-0.534417501673152,8.85566729756809,3.58933131513619,-2.1190915,1.2913691,1.1728611999999998,98.3089,-73.01449000000002,1.3303926
0.0,-0.9131476287743192,8.36472097213035,3.4864663242607,-2.108096,1.3976597,1.1346822,98.1439,-72.47784399999998,1.499459
0.0,-1.24926851166724,7.79422319549279,3.46777093203983,-2.1120665,1.4862351,1.0946705,97.87843,-71.90418000000003,1.6236885
0.0,-1.46332426734203,6.96368698149038,3.70751340700549,-2.0775528000000003,1.5778649,1.0601566,97.59361,-71.35851,1.7232398999999998
0.0,-1.65493438395433,6.22023983467548,3.92211676322115,-2.0409007,1.6019941999999998,1.029308,97.22207,-70.78947,1.7622242
0.0,-1.49119538971668,6.019191899895071,4.230370335631839,-1.992337,1.5766432,0.97524637,96.85104,-70.24768,1.7765008000000002
0.0,-1.27822113550192,5.88138492179084,4.5586012909308895,-1.924531,1.5118915000000002,0.93279123,96.492744,-69.73455,1.7824869
